Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status,Delay Difference,Distance Category , Performance Label
12267,Delta,1548,141,153,OnTime,12,Short Haul,Poor
12268,Lufthansa,7263,95,51,Delayed,-44,Long Haul,Poor
12269,Emirates,3266,5,84,Delayed,79,Medium Long,Poor
12270,Indigo,1323,135,138,OnTime,3,Short Haul,Poor
12271,Emirates,9742,103,63,Delayed,-40,Long Haul,Poor
12272,Lufthansa,7716,9,70,Delayed,61,Long Haul,Poor
12273,Indigo,7813,161,102,Delayed,-59,Long Haul,Poor
12274,Lufthansa,11870,85,93,OnTime,8,Long Haul,Poor
12275,Emirates,3785,32,8,OnTime,-24,Medium Long,Good
12276,Delta,11930,152,40,Delayed,-112,Long Haul,Poor
12277,Emirates,1425,78,56,OnTime,-22,Short Haul,Poor
12278,Indigo,8527,169,178,OnTime,9,Long Haul,Poor
12279,Lufthansa,5899,24,128,Delayed,104,Medium Long,Poor
12280,Indigo,5428,47,146,OnTime,99,Medium Long,Poor
12281,Lufthansa,8509,122,2,OnTime,-120,Long Haul,Good
12282,Emirates,10573,53,111,OnTime,58,Long Haul,Poor
12283,Delta,5564,120,57,OnTime,-63,Medium Long,Poor
12284,Lufthansa,5913,37,99,OnTime,62,Medium Long,Poor
12285,Lufthansa,10974,147,197,OnTime,50,Long Haul,Poor
12286,Delta,1923,137,197,OnTime,60,Short Haul,Poor
12287,Indigo,7060,160,54,Delayed,-106,Long Haul,Poor
12288,Lufthansa,6514,92,118,OnTime,26,Medium Long,Poor
12289,Indigo,6345,121,95,Delayed,-26,Medium Long,Poor
12290,Indigo,5153,90,31,Delayed,-59,Medium Long,Poor
12291,Delta,4619,49,111,OnTime,62,Medium Long,Poor
12292,Delta,6776,137,97,Delayed,-40,Medium Long,Poor
12293,Indigo,3351,158,112,Delayed,-46,Medium Long,Poor
12294,Delta,11252,13,192,Delayed,179,Long Haul,Poor
12295,Indigo,10464,31,17,Delayed,-14,Long Haul,Good
12296,Delta,2103,53,167,OnTime,114,Short Haul,Poor
12297,Emirates,11200,87,38,OnTime,-49,Long Haul,Poor
12298,Emirates,9512,160,21,Delayed,-139,Long Haul,Good
12299,Lufthansa,9122,171,60,OnTime,-111,Long Haul,Poor
12300,Delta,5621,115,193,Delayed,78,Medium Long,Poor
12301,Lufthansa,3413,121,178,Delayed,57,Medium Long,Poor
12302,Indigo,10139,75,124,Delayed,49,Long Haul,Poor
12303,Emirates,341,158,10,OnTime,-148,Short Haul,Good
12304,Emirates,4049,87,141,Delayed,54,Medium Long,Poor
12305,Indigo,11802,43,86,Delayed,43,Long Haul,Poor
12306,Indigo,6190,27,53,Delayed,26,Medium Long,Poor
12307,Indigo,8056,146,32,OnTime,-114,Long Haul,Poor
12308,Lufthansa,9575,42,154,OnTime,112,Long Haul,Poor
12309,Emirates,866,25,119,OnTime,94,Short Haul,Poor
12310,Delta,935,68,0,Delayed,-68,Short Haul,Good
12311,Emirates,1708,11,19,Delayed,8,Short Haul,Good
12312,Delta,7721,9,142,OnTime,133,Long Haul,Poor
12313,Lufthansa,7119,98,170,OnTime,72,Long Haul,Poor
12314,Lufthansa,284,16,57,OnTime,41,Short Haul,Poor
12315,Delta,1079,110,181,OnTime,71,Short Haul,Poor
12316,Lufthansa,6821,106,4,Delayed,-102,Medium Long,Good
12317,Lufthansa,5034,50,68,OnTime,18,Medium Long,Poor
12318,Emirates,10688,143,93,OnTime,-50,Long Haul,Poor
12319,Lufthansa,11416,105,81,Delayed,-24,Long Haul,Poor
12320,Emirates,11226,93,87,Delayed,-6,Long Haul,Poor
12321,Lufthansa,8408,1,189,Delayed,188,Long Haul,Poor
12322,Delta,6394,48,57,Delayed,9,Medium Long,Poor
12323,Emirates,2170,49,66,Delayed,17,Short Haul,Poor
12324,Lufthansa,9031,31,125,Delayed,94,Long Haul,Poor
12325,Emirates,7129,7,110,OnTime,103,Long Haul,Poor
12326,Delta,3776,24,194,Delayed,170,Medium Long,Poor
12327,Emirates,1398,156,192,OnTime,36,Short Haul,Poor
12328,Emirates,1568,42,166,Delayed,124,Short Haul,Poor
12329,Lufthansa,6446,67,70,Delayed,3,Medium Long,Poor
12330,Delta,7455,35,47,OnTime,12,Long Haul,Poor
12331,Indigo,595,100,9,Delayed,-91,Short Haul,Good
12332,Delta,2181,30,187,OnTime,157,Short Haul,Poor
12333,Indigo,11938,146,22,Delayed,-124,Long Haul,Good
12334,Lufthansa,8523,160,151,OnTime,-9,Long Haul,Poor
12335,Lufthansa,2504,94,114,Delayed,20,Short Haul,Poor
12336,Indigo,3446,48,51,OnTime,3,Medium Long,Poor
12337,Indigo,8476,70,30,Delayed,-40,Long Haul,Good
12338,Delta,5600,8,146,OnTime,138,Medium Long,Poor
12339,Delta,8848,34,71,Delayed,37,Long Haul,Poor
12340,Emirates,8954,133,29,OnTime,-104,Long Haul,Good
12341,Indigo,7289,123,76,Delayed,-47,Long Haul,Poor
12342,Emirates,3282,146,166,OnTime,20,Medium Long,Poor
12343,Emirates,2396,98,35,Delayed,-63,Short Haul,Poor
12344,Delta,1241,170,126,OnTime,-44,Short Haul,Poor
12345,Emirates,10964,127,99,Delayed,-28,Long Haul,Poor
12346,Delta,11630,128,197,OnTime,69,Long Haul,Poor
12347,Lufthansa,10642,121,121,OnTime,0,Long Haul,Poor
12348,Lufthansa,9426,105,44,OnTime,-61,Long Haul,Poor
12349,Delta,7177,34,107,Delayed,73,Long Haul,Poor
12350,Lufthansa,1203,94,156,Delayed,62,Short Haul,Poor
12351,Emirates,8976,54,50,Delayed,-4,Long Haul,Poor
12352,Lufthansa,3632,34,159,Delayed,125,Medium Long,Poor
12353,Emirates,7950,132,175,OnTime,43,Long Haul,Poor
12354,Emirates,6382,99,64,OnTime,-35,Medium Long,Poor
12355,Delta,3207,8,109,OnTime,101,Medium Long,Poor
12356,Delta,6571,106,167,OnTime,61,Medium Long,Poor
12357,Delta,3125,87,76,Delayed,-11,Medium Long,Poor
12358,Delta,11582,176,160,Delayed,-16,Long Haul,Poor
12359,Lufthansa,11127,144,189,Delayed,45,Long Haul,Poor
12360,Lufthansa,3366,135,113,Delayed,-22,Medium Long,Poor
12361,Emirates,6685,103,176,Delayed,73,Medium Long,Poor
12362,Emirates,4672,28,59,Delayed,31,Medium Long,Poor
12363,Lufthansa,10998,132,163,OnTime,31,Long Haul,Poor
12364,Delta,3793,146,118,Delayed,-28,Medium Long,Poor
12365,Indigo,3783,26,148,Delayed,122,Medium Long,Poor
12366,Delta,4783,118,72,Delayed,-46,Medium Long,Poor
12367,Delta,11018,33,12,OnTime,-21,Long Haul,Good
12368,Emirates,10237,104,34,OnTime,-70,Long Haul,Poor
12369,Emirates,9175,75,171,Delayed,96,Long Haul,Poor
12370,Emirates,8485,107,45,Delayed,-62,Long Haul,Poor
12371,Delta,5585,177,159,Delayed,-18,Medium Long,Poor
12372,Delta,4591,132,157,Delayed,25,Medium Long,Poor
12373,Emirates,6012,97,66,Delayed,-31,Medium Long,Poor
12374,Indigo,8682,59,14,Delayed,-45,Long Haul,Good
12375,Indigo,9296,65,153,Delayed,88,Long Haul,Poor
12376,Emirates,1750,112,170,OnTime,58,Short Haul,Poor
12377,Delta,6974,124,158,Delayed,34,Medium Long,Poor
12378,Emirates,9132,153,94,Delayed,-59,Long Haul,Poor
12379,Lufthansa,10939,121,196,OnTime,75,Long Haul,Poor
12380,Indigo,9496,100,84,Delayed,-16,Long Haul,Poor
12381,Delta,3583,96,76,Delayed,-20,Medium Long,Poor
12382,Indigo,7110,58,40,OnTime,-18,Long Haul,Poor
12383,Delta,10635,179,142,OnTime,-37,Long Haul,Poor
12384,Emirates,4815,179,66,OnTime,-113,Medium Long,Poor
12385,Indigo,8273,56,71,Delayed,15,Long Haul,Poor
12386,Lufthansa,5766,13,21,OnTime,8,Medium Long,Good
12387,Delta,6271,18,16,OnTime,-2,Medium Long,Good
12388,Lufthansa,3775,0,94,Delayed,94,Medium Long,Poor
12389,Lufthansa,9896,44,96,Delayed,52,Long Haul,Poor
12390,Lufthansa,9661,162,92,OnTime,-70,Long Haul,Poor
12391,Indigo,10277,107,111,Delayed,4,Long Haul,Poor
12392,Indigo,2765,121,159,OnTime,38,Short Haul,Poor
12393,Delta,2999,84,102,OnTime,18,Short Haul,Poor
12394,Delta,11143,8,196,Delayed,188,Long Haul,Poor
12395,Lufthansa,10514,154,178,Delayed,24,Long Haul,Poor
12396,Indigo,2502,99,18,Delayed,-81,Short Haul,Good
12397,Lufthansa,11368,83,60,Delayed,-23,Long Haul,Poor
12398,Emirates,511,116,133,Delayed,17,Short Haul,Poor
12399,Indigo,11393,4,132,OnTime,128,Long Haul,Poor
12400,Indigo,6864,174,195,OnTime,21,Medium Long,Poor
12401,Lufthansa,696,68,64,OnTime,-4,Short Haul,Poor
12402,Emirates,1329,117,36,OnTime,-81,Short Haul,Poor
12403,Emirates,8782,139,40,Delayed,-99,Long Haul,Poor
12404,Lufthansa,1785,65,27,Delayed,-38,Short Haul,Good
12405,Indigo,5563,151,79,Delayed,-72,Medium Long,Poor
12406,Delta,5510,142,183,OnTime,41,Medium Long,Poor
12407,Emirates,7030,144,137,Delayed,-7,Long Haul,Poor
12408,Emirates,6059,65,87,OnTime,22,Medium Long,Poor
12409,Emirates,1496,58,35,OnTime,-23,Short Haul,Poor
12410,Indigo,1838,172,149,OnTime,-23,Short Haul,Poor
12411,Delta,7903,82,161,Delayed,79,Long Haul,Poor
12412,Emirates,8196,42,99,Delayed,57,Long Haul,Poor
12413,Emirates,446,94,42,OnTime,-52,Short Haul,Poor
12414,Indigo,5602,162,123,Delayed,-39,Medium Long,Poor
12415,Lufthansa,11046,138,124,Delayed,-14,Long Haul,Poor
12416,Delta,8189,62,197,Delayed,135,Long Haul,Poor
12417,Emirates,10003,130,8,Delayed,-122,Long Haul,Good
12418,Lufthansa,5093,16,7,OnTime,-9,Medium Long,Good
12419,Indigo,2152,170,29,OnTime,-141,Short Haul,Good
12420,Lufthansa,10952,129,95,Delayed,-34,Long Haul,Poor
12421,Indigo,3530,25,26,Delayed,1,Medium Long,Good
12422,Delta,5149,0,149,OnTime,149,Medium Long,Poor
12423,Lufthansa,9319,144,158,Delayed,14,Long Haul,Poor
12424,Emirates,2895,82,70,OnTime,-12,Short Haul,Poor
12425,Delta,9009,62,16,Delayed,-46,Long Haul,Good
12426,Lufthansa,9464,145,41,OnTime,-104,Long Haul,Poor
12427,Lufthansa,1880,6,31,Delayed,25,Short Haul,Poor
12428,Delta,2050,121,164,OnTime,43,Short Haul,Poor
12429,Lufthansa,7698,24,149,Delayed,125,Long Haul,Poor
12430,Emirates,6191,125,87,Delayed,-38,Medium Long,Poor
12431,Delta,1496,148,191,Delayed,43,Short Haul,Poor
12432,Emirates,765,174,168,OnTime,-6,Short Haul,Poor
12433,Delta,4986,83,178,OnTime,95,Medium Long,Poor
12434,Indigo,1716,103,43,OnTime,-60,Short Haul,Poor
12435,Delta,8557,125,0,OnTime,-125,Long Haul,Good
12436,Indigo,10034,148,50,Delayed,-98,Long Haul,Poor
12437,Lufthansa,6455,142,171,Delayed,29,Medium Long,Poor
12438,Emirates,2054,98,59,OnTime,-39,Short Haul,Poor
12439,Emirates,11946,98,145,OnTime,47,Long Haul,Poor
12440,Delta,1449,85,25,Delayed,-60,Short Haul,Good
12441,Emirates,1616,105,171,OnTime,66,Short Haul,Poor
12442,Lufthansa,7741,73,71,Delayed,-2,Long Haul,Poor
12443,Emirates,3194,64,58,Delayed,-6,Medium Long,Poor
12444,Lufthansa,2726,173,44,Delayed,-129,Short Haul,Poor
12445,Delta,8680,77,136,Delayed,59,Long Haul,Poor
12446,Indigo,4660,27,165,OnTime,138,Medium Long,Poor
12447,Lufthansa,1554,178,79,Delayed,-99,Short Haul,Poor
12448,Lufthansa,8416,10,80,OnTime,70,Long Haul,Poor
12449,Indigo,8870,81,91,OnTime,10,Long Haul,Poor
12450,Delta,9834,13,186,Delayed,173,Long Haul,Poor
12451,Indigo,5978,140,193,OnTime,53,Medium Long,Poor
12452,Delta,3160,66,154,OnTime,88,Medium Long,Poor
12453,Delta,6394,57,130,OnTime,73,Medium Long,Poor
12454,Delta,981,161,130,Delayed,-31,Short Haul,Poor
12455,Emirates,6233,50,95,Delayed,45,Medium Long,Poor
12456,Indigo,7498,93,88,OnTime,-5,Long Haul,Poor
12457,Indigo,3125,66,28,OnTime,-38,Medium Long,Good
12458,Emirates,4217,52,74,OnTime,22,Medium Long,Poor
12459,Lufthansa,7291,89,190,OnTime,101,Long Haul,Poor
12460,Indigo,1683,43,119,OnTime,76,Short Haul,Poor
12461,Delta,6318,11,36,OnTime,25,Medium Long,Poor
12462,Delta,10939,170,105,Delayed,-65,Long Haul,Poor
12463,Emirates,7006,96,37,Delayed,-59,Long Haul,Poor
12464,Emirates,11014,5,29,OnTime,24,Long Haul,Good
12465,Lufthansa,10045,178,102,Delayed,-76,Long Haul,Poor
12466,Delta,3244,44,166,Delayed,122,Medium Long,Poor
12467,Indigo,6865,26,152,Delayed,126,Medium Long,Poor
12468,Indigo,10348,28,73,OnTime,45,Long Haul,Poor
12469,Lufthansa,10008,42,170,Delayed,128,Long Haul,Poor
12470,Emirates,4817,11,70,Delayed,59,Medium Long,Poor
12471,Delta,6945,150,17,Delayed,-133,Medium Long,Good
12472,Lufthansa,10071,144,179,OnTime,35,Long Haul,Poor
12473,Indigo,1509,123,111,Delayed,-12,Short Haul,Poor
12474,Delta,2279,8,56,Delayed,48,Short Haul,Poor
12475,Lufthansa,8557,19,104,OnTime,85,Long Haul,Poor
12476,Lufthansa,7539,82,27,Delayed,-55,Long Haul,Good
12477,Delta,10285,95,99,Delayed,4,Long Haul,Poor
12478,Emirates,11621,34,186,OnTime,152,Long Haul,Poor
12479,Emirates,1233,127,49,OnTime,-78,Short Haul,Poor
12480,Delta,5195,170,21,OnTime,-149,Medium Long,Good
12481,Delta,7761,31,46,Delayed,15,Long Haul,Poor
12482,Emirates,4362,27,134,OnTime,107,Medium Long,Poor
12483,Delta,10881,79,159,Delayed,80,Long Haul,Poor
12484,Lufthansa,2921,38,102,Delayed,64,Short Haul,Poor
12485,Lufthansa,4620,130,75,Delayed,-55,Medium Long,Poor
12486,Emirates,597,31,167,OnTime,136,Short Haul,Poor
12487,Lufthansa,5403,76,170,OnTime,94,Medium Long,Poor
12488,Emirates,4101,157,121,OnTime,-36,Medium Long,Poor
12489,Emirates,7614,112,184,OnTime,72,Long Haul,Poor
12490,Indigo,1326,150,165,Delayed,15,Short Haul,Poor
12491,Emirates,10504,23,65,OnTime,42,Long Haul,Poor
12492,Lufthansa,3907,16,65,OnTime,49,Medium Long,Poor
12493,Delta,5805,154,175,Delayed,21,Medium Long,Poor
12494,Lufthansa,8776,50,58,Delayed,8,Long Haul,Poor
12495,Emirates,8761,106,125,OnTime,19,Long Haul,Poor
12496,Lufthansa,2549,131,182,OnTime,51,Short Haul,Poor
12497,Lufthansa,8356,152,82,OnTime,-70,Long Haul,Poor
12498,Indigo,5100,13,51,Delayed,38,Medium Long,Poor
12499,Lufthansa,6788,130,112,Delayed,-18,Medium Long,Poor
12500,Lufthansa,10414,112,195,OnTime,83,Long Haul,Poor
12501,Lufthansa,4097,67,63,Delayed,-4,Medium Long,Poor
12502,Delta,5327,23,1,OnTime,-22,Medium Long,Good
12503,Indigo,5424,21,131,Delayed,110,Medium Long,Poor
12504,Lufthansa,10455,143,149,OnTime,6,Long Haul,Poor
12505,Emirates,8437,64,63,Delayed,-1,Long Haul,Poor
12506,Delta,5436,63,89,Delayed,26,Medium Long,Poor
12507,Emirates,2682,14,45,Delayed,31,Short Haul,Poor
12508,Indigo,9240,157,44,Delayed,-113,Long Haul,Poor
12509,Emirates,2472,26,106,OnTime,80,Short Haul,Poor
12510,Indigo,666,115,186,Delayed,71,Short Haul,Poor
12511,Delta,3043,12,2,Delayed,-10,Medium Long,Good
12512,Lufthansa,5529,62,187,OnTime,125,Medium Long,Poor
12513,Delta,7446,31,98,Delayed,67,Long Haul,Poor
12514,Emirates,6022,20,124,Delayed,104,Medium Long,Poor
12515,Indigo,4886,45,107,Delayed,62,Medium Long,Poor
12516,Emirates,2536,3,54,OnTime,51,Short Haul,Poor
12517,Emirates,11604,41,116,Delayed,75,Long Haul,Poor
12518,Delta,11890,29,33,Delayed,4,Long Haul,Poor
12519,Delta,8037,103,126,OnTime,23,Long Haul,Poor
12520,Delta,9184,22,55,OnTime,33,Long Haul,Poor
12521,Lufthansa,2857,107,166,Delayed,59,Short Haul,Poor
12522,Lufthansa,4227,122,167,OnTime,45,Medium Long,Poor
12523,Delta,11624,23,142,OnTime,119,Long Haul,Poor
12524,Emirates,10486,151,161,Delayed,10,Long Haul,Poor
12525,Lufthansa,6087,112,129,OnTime,17,Medium Long,Poor
12526,Delta,284,52,98,OnTime,46,Short Haul,Poor
12527,Lufthansa,1069,38,146,OnTime,108,Short Haul,Poor
12528,Emirates,11478,52,187,OnTime,135,Long Haul,Poor
12529,Emirates,2537,58,19,Delayed,-39,Short Haul,Good
12530,Indigo,6403,143,84,OnTime,-59,Medium Long,Poor
12531,Emirates,6420,26,25,OnTime,-1,Medium Long,Good
12532,Lufthansa,9695,139,164,OnTime,25,Long Haul,Poor
12533,Indigo,1531,94,95,Delayed,1,Short Haul,Poor
12534,Indigo,979,89,167,OnTime,78,Short Haul,Poor
12535,Indigo,9430,108,95,OnTime,-13,Long Haul,Poor
12536,Indigo,4095,19,63,OnTime,44,Medium Long,Poor
12537,Emirates,6399,104,158,Delayed,54,Medium Long,Poor
12538,Indigo,8218,172,114,Delayed,-58,Long Haul,Poor
12539,Emirates,336,178,68,OnTime,-110,Short Haul,Poor
12540,Emirates,6647,84,127,Delayed,43,Medium Long,Poor
12541,Delta,9790,28,138,Delayed,110,Long Haul,Poor
12542,Emirates,7178,7,53,OnTime,46,Long Haul,Poor
12543,Delta,6611,38,157,OnTime,119,Medium Long,Poor
12544,Emirates,3067,79,14,OnTime,-65,Medium Long,Good
12545,Delta,3973,54,188,OnTime,134,Medium Long,Poor
12546,Lufthansa,4490,147,117,Delayed,-30,Medium Long,Poor
12547,Indigo,8203,24,75,OnTime,51,Long Haul,Poor
12548,Lufthansa,1497,77,20,OnTime,-57,Short Haul,Good
12549,Indigo,11776,40,119,Delayed,79,Long Haul,Poor
12550,Emirates,3502,159,37,OnTime,-122,Medium Long,Poor
12551,Indigo,9042,27,17,Delayed,-10,Long Haul,Good
12552,Indigo,2542,40,72,Delayed,32,Short Haul,Poor
12553,Emirates,9506,141,161,OnTime,20,Long Haul,Poor
12554,Indigo,6296,67,108,Delayed,41,Medium Long,Poor
12555,Delta,7929,134,183,Delayed,49,Long Haul,Poor
12556,Delta,221,144,13,OnTime,-131,Short Haul,Good
12557,Indigo,840,20,42,Delayed,22,Short Haul,Poor
12558,Emirates,5128,140,65,Delayed,-75,Medium Long,Poor
12559,Lufthansa,251,4,141,OnTime,137,Short Haul,Poor
12560,Emirates,4598,87,190,OnTime,103,Medium Long,Poor
12561,Indigo,4988,48,7,OnTime,-41,Medium Long,Good
12562,Lufthansa,1997,61,76,OnTime,15,Short Haul,Poor
12563,Emirates,11134,20,43,OnTime,23,Long Haul,Poor
12564,Lufthansa,839,8,66,Delayed,58,Short Haul,Poor
12565,Emirates,4761,149,45,OnTime,-104,Medium Long,Poor
12566,Lufthansa,6399,136,181,OnTime,45,Medium Long,Poor
12567,Delta,11536,170,39,OnTime,-131,Long Haul,Poor
12568,Delta,9543,141,154,Delayed,13,Long Haul,Poor
12569,Lufthansa,552,157,72,Delayed,-85,Short Haul,Poor
12570,Delta,9773,122,180,Delayed,58,Long Haul,Poor
12571,Delta,8519,44,38,OnTime,-6,Long Haul,Poor
12572,Indigo,9762,37,93,OnTime,56,Long Haul,Poor
12573,Indigo,3220,130,49,Delayed,-81,Medium Long,Poor
12574,Indigo,4529,118,153,Delayed,35,Medium Long,Poor
12575,Emirates,2868,79,29,OnTime,-50,Short Haul,Good
12576,Emirates,2057,19,150,OnTime,131,Short Haul,Poor
12577,Lufthansa,3463,88,12,OnTime,-76,Medium Long,Good
12578,Delta,1295,80,146,OnTime,66,Short Haul,Poor
12579,Emirates,3657,153,177,Delayed,24,Medium Long,Poor
12580,Indigo,7430,89,180,OnTime,91,Long Haul,Poor
12581,Indigo,4137,98,21,OnTime,-77,Medium Long,Good
12582,Delta,9384,176,2,OnTime,-174,Long Haul,Good
12583,Emirates,5226,170,110,Delayed,-60,Medium Long,Poor
12584,Lufthansa,9775,10,182,OnTime,172,Long Haul,Poor
12585,Delta,8435,132,144,Delayed,12,Long Haul,Poor
12586,Indigo,7524,107,136,Delayed,29,Long Haul,Poor
12587,Lufthansa,11283,166,92,Delayed,-74,Long Haul,Poor
12588,Indigo,6817,68,43,Delayed,-25,Medium Long,Poor
12589,Lufthansa,4510,57,116,OnTime,59,Medium Long,Poor
12590,Indigo,4575,2,134,OnTime,132,Medium Long,Poor
12591,Delta,7989,167,165,OnTime,-2,Long Haul,Poor
12592,Lufthansa,1629,101,76,OnTime,-25,Short Haul,Poor
12593,Delta,9736,33,141,OnTime,108,Long Haul,Poor
12594,Emirates,1428,111,69,OnTime,-42,Short Haul,Poor
12595,Indigo,8244,5,144,OnTime,139,Long Haul,Poor
12596,Indigo,9048,146,94,OnTime,-52,Long Haul,Poor
12597,Emirates,8546,138,138,Delayed,0,Long Haul,Poor
12598,Lufthansa,2042,77,194,OnTime,117,Short Haul,Poor
12599,Lufthansa,4371,96,104,OnTime,8,Medium Long,Poor
12600,Delta,2869,153,73,Delayed,-80,Short Haul,Poor
12601,Emirates,10018,45,32,Delayed,-13,Long Haul,Poor
12602,Delta,5644,108,79,OnTime,-29,Medium Long,Poor
12603,Delta,7150,110,140,OnTime,30,Long Haul,Poor
12604,Lufthansa,4341,6,121,OnTime,115,Medium Long,Poor
12605,Emirates,5828,2,124,OnTime,122,Medium Long,Poor
12606,Lufthansa,10418,18,51,Delayed,33,Long Haul,Poor
12607,Lufthansa,6264,119,5,OnTime,-114,Medium Long,Good
12608,Lufthansa,8926,132,12,OnTime,-120,Long Haul,Good
12609,Lufthansa,588,72,41,OnTime,-31,Short Haul,Poor
12610,Indigo,8700,149,13,OnTime,-136,Long Haul,Good
12611,Indigo,1676,10,181,OnTime,171,Short Haul,Poor
12612,Indigo,3145,31,97,OnTime,66,Medium Long,Poor
12613,Delta,3349,114,131,OnTime,17,Medium Long,Poor
12614,Emirates,1106,0,93,Delayed,93,Short Haul,Poor
12615,Indigo,6753,91,63,OnTime,-28,Medium Long,Poor
12616,Lufthansa,353,41,18,OnTime,-23,Short Haul,Good
12617,Delta,2397,150,162,OnTime,12,Short Haul,Poor
12618,Indigo,9264,20,141,OnTime,121,Long Haul,Poor
12619,Emirates,8246,123,129,Delayed,6,Long Haul,Poor
12620,Lufthansa,1515,152,88,Delayed,-64,Short Haul,Poor
12621,Emirates,3116,146,59,OnTime,-87,Medium Long,Poor
12622,Lufthansa,11529,64,174,Delayed,110,Long Haul,Poor
12623,Emirates,7892,71,91,Delayed,20,Long Haul,Poor
12624,Lufthansa,5152,63,93,Delayed,30,Medium Long,Poor
12625,Lufthansa,8425,3,12,OnTime,9,Long Haul,Good
12626,Emirates,3602,51,21,OnTime,-30,Medium Long,Good
12627,Indigo,10858,168,65,OnTime,-103,Long Haul,Poor
12628,Lufthansa,8253,79,190,OnTime,111,Long Haul,Poor
12629,Lufthansa,10024,33,2,OnTime,-31,Long Haul,Good
12630,Indigo,7625,176,77,Delayed,-99,Long Haul,Poor
12631,Lufthansa,1876,11,52,Delayed,41,Short Haul,Poor
12632,Indigo,11767,73,126,Delayed,53,Long Haul,Poor
12633,Lufthansa,3552,7,175,Delayed,168,Medium Long,Poor
12634,Indigo,5830,140,129,Delayed,-11,Medium Long,Poor
12635,Indigo,9884,157,186,OnTime,29,Long Haul,Poor
12636,Indigo,6520,41,183,Delayed,142,Medium Long,Poor
12637,Lufthansa,10016,90,85,Delayed,-5,Long Haul,Poor
12638,Lufthansa,7893,124,111,OnTime,-13,Long Haul,Poor
12639,Emirates,9995,83,67,Delayed,-16,Long Haul,Poor
12640,Emirates,5122,21,4,OnTime,-17,Medium Long,Good
12641,Lufthansa,6317,111,77,OnTime,-34,Medium Long,Poor
12642,Emirates,11254,125,88,OnTime,-37,Long Haul,Poor
12643,Emirates,3417,132,188,OnTime,56,Medium Long,Poor
12644,Indigo,10174,21,109,Delayed,88,Long Haul,Poor
12645,Delta,1836,93,124,Delayed,31,Short Haul,Poor
12646,Delta,10441,19,160,Delayed,141,Long Haul,Poor
12647,Indigo,1863,137,33,Delayed,-104,Short Haul,Poor
12648,Delta,2143,160,37,OnTime,-123,Short Haul,Poor
12649,Emirates,8397,9,14,Delayed,5,Long Haul,Good
12650,Delta,6692,174,29,OnTime,-145,Medium Long,Good
12651,Lufthansa,4872,119,127,Delayed,8,Medium Long,Poor
12652,Indigo,2547,79,57,OnTime,-22,Short Haul,Poor
12653,Delta,938,105,110,Delayed,5,Short Haul,Poor
12654,Delta,2787,50,189,Delayed,139,Short Haul,Poor
12655,Lufthansa,1900,143,65,Delayed,-78,Short Haul,Poor
12656,Delta,11798,43,103,OnTime,60,Long Haul,Poor
12657,Delta,2837,12,170,Delayed,158,Short Haul,Poor
12658,Emirates,9181,95,136,OnTime,41,Long Haul,Poor
12659,Indigo,10991,65,184,Delayed,119,Long Haul,Poor
12660,Emirates,2411,98,180,OnTime,82,Short Haul,Poor
12661,Delta,1725,179,100,Delayed,-79,Short Haul,Poor
12662,Delta,8260,148,58,Delayed,-90,Long Haul,Poor
12663,Indigo,7197,1,110,OnTime,109,Long Haul,Poor
12664,Indigo,6602,93,153,OnTime,60,Medium Long,Poor
12665,Delta,7957,116,43,OnTime,-73,Long Haul,Poor
12666,Indigo,4816,177,194,OnTime,17,Medium Long,Poor
12667,Lufthansa,10791,61,112,Delayed,51,Long Haul,Poor
12668,Emirates,9206,93,119,Delayed,26,Long Haul,Poor
12669,Indigo,1232,8,76,Delayed,68,Short Haul,Poor
12670,Delta,5550,56,91,Delayed,35,Medium Long,Poor
12671,Emirates,8916,83,174,OnTime,91,Long Haul,Poor
12672,Lufthansa,7005,108,187,Delayed,79,Long Haul,Poor
12673,Emirates,4873,108,42,Delayed,-66,Medium Long,Poor
